"timestamp","ICMP_ping","ICMP_loss","ICMP_response_time","Device_uptime","SNMP_availability","range","EX_Inbound_packets_discarded","IN_Inbound_packets_discarded","P_Inbound_packets_discarded","EX_Outbound_packets_discarded","IN_Outbound_packets_discarded","P_Outbound_packets_discarded","EX_Inbound_packets_with_errors","IN_Inbound_packets_with_errors","P_Inbound_packets_with_errors","EX_Outbound_packets_with_errors","IN_Outbound_packets_with_errors","P_Outbound_packets_with_errors","EX_Bits_sent","IN_Bits_sent","P_Bits_sent","EX_Bits_received","IN_Bits_received","P_Bits_received","EX_Speed","IN_Speed","P_Speed","EX_Interface_type","IN_Interface_type","P_Interface_type","EX_Operational_status","IN_Operational_status","P_Operational_status","class"
"1558019527","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","17280.0","1952.0","232.0","1712.0","16720.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558019707","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3568.0","1656.0","216.0","1432.0","2936.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558019888","-1","-1","-1","-1","-1","179","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4064.0","67200.0","224.0","67008.0","3256.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558020247","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6408.0","268272.0","208.0","268080.0","5016.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558020427","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4936.0","206192.0","224.0","205992.0","4072.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558020607","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2880.0","196944.0","208.0","196728.0","2128.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558020787","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2984.0","110664.0","232.0","110400.0","2400.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558020967","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2200.0","30032.0","216.0","29816.0","1512.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558021147","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2864.0","1728.0","216.0","1504.0","2072.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558021327","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3088.0","28576.0","224.0","28344.0","2392.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558021507","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5384.0","39088.0","216.0","38856.0","4448.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558021687","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4000.0","49576.0","208.0","49408.0","2952.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558021867","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3216.0","3920.0","208.0","5240.0","2368.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022047","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2840.0","71048.0","216.0","69208.0","2224.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022227","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2752.0","15544.0","248.0","10168.0","2088.0","208.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022407","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2808.0","46512.0","208.0","51416.0","2088.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022587","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4800.0","34944.0","224.0","34768.0","3432.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022767","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2600.0","86840.0","232.0","86656.0","1776.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558022947","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2968.0","88232.0","216.0","87944.0","2304.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558023127","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2760.0","34800.0","208.0","34552.0","2144.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558023307","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3344.0","48128.0","216.0","47920.0","2456.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558023487","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2904.0","33744.0","224.0","33512.0","2136.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558023667","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3536.0","75240.0","208.0","75080.0","2616.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558023847","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3280.0","34208.0","216.0","33864.0","2648.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024027","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2776.0","37064.0","232.0","36872.0","2032.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024207","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2320.0","50392.0","208.0","50176.0","1632.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024387","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2856.0","81240.0","224.0","81720.0","2128.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024567","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2608.0","30624.0","216.0","33688.0","1872.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024747","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2328.0","41904.0","216.0","37696.0","1664.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558024927","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2400.0","27920.0","232.0","27600.0","1864.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558025107","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2320.0","49192.0","240.0","48976.0","1616.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558025287","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3504.0","47296.0","216.0","47064.0","2680.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558025467","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2640.0","43200.0","208.0","42928.0","2032.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558025647","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3208.0","86776.0","216.0","86600.0","2248.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558025827","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3016.0","50528.0","232.0","50312.0","2256.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026007","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2648.0","50296.0","208.0","50064.0","1888.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026187","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4696.0","48632.0","216.0","48440.0","3336.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026367","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2824.0","41832.0","224.0","41576.0","2120.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026547","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3064.0","36576.0","240.0","36400.0","2264.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026727","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2720.0","44640.0","208.0","44376.0","2088.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558026907","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3416.0","112608.0","224.0","112360.0","2648.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027087","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2816.0","111984.0","200.0","111760.0","2072.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027267","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3376.0","46456.0","232.0","46224.0","2640.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027447","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3264.0","99696.0","208.0","99504.0","2448.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027627","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3272.0","101248.0","216.0","101024.0","2440.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027807","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2240.0","6720.0","208.0","6472.0","1752.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558027987","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2928.0","51296.0","216.0","51088.0","2176.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558028167","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2688.0","67560.0","248.0","67320.0","1864.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558028347","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2632.0","16000.0","240.0","15744.0","2008.0","200.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558028527","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6432.0","199464.0","208.0","199264.0","5760.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558028707","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3072.0","84736.0","208.0","84496.0","2248.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558028887","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2456.0","1920.0","240.0","1672.0","1744.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029067","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3896.0","111560.0","208.0","111344.0","3280.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029247","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2928.0","40152.0","216.0","39920.0","1976.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029427","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2136.0","35296.0","224.0","35096.0","1488.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029607","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2432.0","47264.0","216.0","46976.0","1736.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029787","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5096.0","37056.0","208.0","36928.0","3728.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558029967","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2296.0","54208.0","208.0","53968.0","1752.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558030148","-1","-1","-1","-1","-1","179","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6056.0","199760.0","240.0","111224.0","5272.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558030507","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3592.0","98280.0","216.0","98072.0","2904.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558030688","-1","-1","-1","-1","-1","179","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3704.0","36536.0","224.0","35904.0","2960.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031047","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3096.0","53032.0","224.0","47040.0","2416.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031227","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2768.0","77592.0","224.0","83128.0","2000.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031407","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2752.0","70368.0","232.0","70152.0","1896.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031587","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2712.0","76616.0","208.0","76408.0","2008.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031767","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2528.0","52976.0","216.0","52752.0","1984.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558031947","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2560.0","81272.0","216.0","81024.0","1768.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558032127","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2808.0","32288.0","240.0","32376.0","1872.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558032307","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6376.0","166632.0","208.0","166048.0","6016.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558032487","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2760.0","1968.0","224.0","1784.0","1920.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558032667","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2216.0","7136.0","240.0","6800.0","1720.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558032847","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2960.0","49672.0","208.0","49552.0","2080.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558033027","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3816.0","147192.0","208.0","147000.0","2768.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558033207","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2576.0","126672.0","224.0","126416.0","2968.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558033388","-1","-1","-1","-1","-1","179","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4232.0","64792.0","224.0","64616.0","1912.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558033747","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2728.0","1856.0","224.0","1568.0","2168.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558033927","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","8800.0","1936.0","224.0","1688.0","8032.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558034107","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2864.0","2024.0","232.0","1768.0","2024.0","208.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558034287","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4160.0","84080.0","208.0","83912.0","3216.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558034467","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3432.0","118968.0","224.0","118760.0","2368.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558034647","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3512.0","61992.0","224.0","61760.0","2744.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558034828","-1","-1","-1","-1","-1","179","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","12912.0","56560.0","208.0","56360.0","12000.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558035187","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5488.0","1640.0","224.0","1472.0","3128.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558035367","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3256.0","1200.0","224.0","968.0","1872.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
"1558035547","-1","-1","-1","-1","-1","0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2960.0","1024.0","208.0","712.0","2144.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","NE"
